URL,Status
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/kings-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/lake-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/colusa-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/contra-costa-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/tehama-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sierra-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/butte-county/,200
https://www.latimes.com/california/story/2020-07-13/overwhelmed-hospitals-coronavirus-surge-california,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/san-joaquin-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/state-prisons/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/kern-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/santa-clara-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/faq/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/calaveras-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/assets/images/icons/hospitals.a2e229bb.png,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/san-mateo-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/alameda-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,200
https://www.latimes.com/science/story/2020-03-25/covid-19-symptoms-how-can-i-tell-if-ive-got-the-coronavirus,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/siskiyou-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/alpine-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/fresno-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/santa-barbara-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sutter-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/solano-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/yolo-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/yuba-county/,200
https://www.latimes.com/california/story/2021-12-29/what-should-i-do-if-i-test-positive-for-covid-19,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sonoma-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/glenn-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/san-diego-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/amador-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/tuolumne-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/del-norte-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/covid-19-school-reopenings-track-progress/,200
https://www.latimes.com/california/story/2020-04-16/coronavirus-lives-lost-in-california,301
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,200
https://www.latimes.com/privacy,301
https://www.latimes.com/california/story/2020-04-01/q-and-a-behind-the-scenes-coronavirus-tracking,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/madera-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/san-bernardino-county/,200
https://www.latimes.com/coupon-codes/1-800-flowers,200
https://www.latimes.com/coupon-codes/prettylittlething,200
https://www.latimes.com/coupon-codes/static/shop/34235/logo/toms_logo__1_.png?height=180&quality=90&width=180,200
https://www.latimes.com/coupon-codes/garmin,200
https://www.latimes.com/coupon-codes/ebay/ebay-black-friday,200
https://www.latimes.com/coupon-codes/ubereats,200
https://www.latimes.com/coupon-codes/the-home-depot,200
https://www.latimes.com/lifestyle/story/2021-12-04/la-affairs-stealing-kisses-in-home-depot,200
https://www.latimes.com/lifestyle/story/2021-10-09/la-affairs-tracy-gilmour-nimoy-living-a-fairytale-until-we-left-the-hospital-without-our-baby,200
https://www.latimes.com/lifestyle/story/2021-09-25/la-affairs-im-bipolar-was-it-a-deal-breaker,200
https://www.latimes.com/lifestyle/story/2022-01-08/la-affairs-ten-dates-in-the-new-year-natalie-t-moreno?_amp=true,200
